POLL AT 0.0 SECONDS
208.01	1700.4	-130.33	0.27784	47.0	-81.002
208.51	1690.1	-131.42	0.2776	47.0	-81.002
POLL AT 209.0 SECONDS
209.01	1679.8	-132.51	0.27736	47.0	-81.002
209.51	1669.6	-133.62	0.27712	47.0	-81.002
POLL AT 210.0 SECONDS
210.01	1659.3	-134.73	0.27688	47.0	-81.002
210.51	1649.0	-135.82	0.27664	47.0	-81.002
POLL AT 211.0 SECONDS
211.01	1638.7	-136.9	0.2764	47.0	-81.002
211.51	1628.5	-137.96	0.27616	47.0	-81.002
POLL AT 212.0 SECONDS
212.01	1618.2	-139.01	0.27592	47.0	-81.002
212.51	1608.0	-140.05	0.27568	47.0	-81.002
POLL AT 213.0 SECONDS
213.01	1597.8	-141.07	0.27544	47.0	-81.002
213.51	1587.5	-142.09	0.27521	47.0	-81.002
POLL AT 214.0 SECONDS
214.01	1577.3	-143.12	0.27497	47.0	-81.002
214.51	1567.1	-144.17	0.27474	47.0	-81.002
POLL AT 215.0 SECONDS
215.01	1556.8	-145.21	0.27451	47.0	-81.002
215.51	1546.6	-146.23	0.27428	47.0	-81.002
POLL AT 216.0 SECONDS
216.01	1536.4	-147.24	0.27405	47.0	-81.002
216.51	1526.2	-148.23	0.27382	47.0	-81.002
POLL AT 217.0 SECONDS
217.01	1516.0	-149.22	0.27359	47.0	-81.002
217.51	1505.8	-150.21	0.27337	47.0	-81.002
POLL AT 218.0 SECONDS
218.01	1495.6	-151.21	0.27314	47.0	-81.002
218.51	1485.4	-152.21	0.27292	47.0	-81.002
POLL AT 219.0 SECONDS
219.01	1475.3	-153.21	0.2727	47.0	-81.002
219.51	1465.1	-154.18	0.27248	47.0	-81.002
POLL AT 220.0 SECONDS
220.01	1454.9	-155.14	0.27226	47.0	-81.002
220.51	1444.8	-156.11	0.27204	47.0	-81.002
POLL AT 221.0 SECONDS
221.01	1434.6	-157.1	0.27182	47.0	-81.002
221.51	1424.4	-158.07	0.2716	47.0	-81.002
POLL AT 222.0 SECONDS
222.01	1414.3	-159.03	0.27138	47.0	-81.002
222.51	1404.1	-159.97	0.27117	47.0	-81.002
POLL AT 223.0 SECONDS
223.01	1394.0	-160.92	0.27096	47.0	-81.002
223.51	1383.9	-161.85	0.27074	47.0	-81.002
POLL AT 224.0 SECONDS
224.01	1373.7	-162.8	0.27053	47.0	-81.002
224.51	1363.6	-163.78	0.27032	47.0	-81.002
POLL AT 225.0 SECONDS
225.01	1353.5	-164.8	0.27011	47.0	-81.002
225.51	1343.4	-165.84	0.2699	47.0	-81.002
POLL AT 226.0 SECONDS
226.01	1333.3	-166.88	0.26968	47.0	-81.002
226.51	1323.2	-167.95	0.26946	47.0	-81.002
POLL AT 227.0 SECONDS
227.01	1313.1	-169.03	0.26924	47.0	-81.002
227.51	1303.0	-170.08	0.26901	47.0	-81.002
POLL AT 228.0 SECONDS
228.01	1292.9	-171.1	0.26878	47.0	-81.002
228.51	1282.8	-172.12	0.26855	47.0	-81.002
POLL AT 229.0 SECONDS
229.01	1272.8	-173.1	0.26833	47.0	-81.002
229.51	1262.7	-174.04	0.2681	47.0	-81.002
POLL AT 230.0 SECONDS
230.01	1252.6	-174.96	0.26789	47.0	-81.002
230.51	1242.6	-175.88	0.26767	47.0	-81.002
POLL AT 231.0 SECONDS
231.01	1232.5	-176.78	0.26746	47.0	-81.002
231.51	1222.4	-177.66	0.26725	47.0	-81.002
POLL AT 232.0 SECONDS
232.01	1212.4	-178.55	0.26705	47.0	-81.002
232.51	1202.4	-179.43	0.26685	47.0	-81.002
POLL AT 233.0 SECONDS
233.01	1192.3	-180.35	0.26665	47.0	-81.002
233.51	1182.3	-181.31	0.26645	47.0	-81.002
POLL AT 234.0 SECONDS
234.01	1172.3	-182.31	0.26625	47.0	-81.002
234.51	1162.2	-183.33	0.26604	47.0	-81.002
POLL AT 235.0 SECONDS
235.01	1152.2	-184.31	0.26583	47.0	-81.002
235.51	1142.2	-185.25	0.26562	47.0	-81.002
POLL AT 236.0 SECONDS
236.01	1132.2	-186.19	0.26541	47.0	-81.002
236.51	1122.2	-187.13	0.2652	47.0	-81.002
POLL AT 237.0 SECONDS
237.01	1112.2	-188.06	0.265	47.0	-81.002
237.51	1102.2	-189.0	0.26479	47.0	-81.002
POLL AT 238.0 SECONDS
238.01	1092.2	-189.93	0.26459	47.0	-81.003
238.51	1082.2	-190.86	0.26438	47.0	-81.003
POLL AT 239.0 SECONDS
239.01	1072.3	-191.79	0.26418	47.0	-81.003
239.51	1062.3	-192.74	0.26398	47.0	-81.003
POLL AT 240.0 SECONDS
240.01	1052.3	-193.73	0.26377	47.0	-81.003
240.51	1042.4	-194.75	0.26357	47.0	-81.003
POLL AT 241.0 SECONDS
241.01	1032.4	-195.8	0.26336	47.0	-81.003
241.51	1022.4	-196.85	0.26314	47.0	-81.003
POLL AT 242.0 SECONDS
242.01	1012.5	-197.91	0.26292	47.0	-81.003
242.51	1002.6	-198.99	0.2627	47.0	-81.003
POLL AT 243.0 SECONDS
243.01	992.61	-200.05	0.26248	47.0	-81.003
243.51	982.68	-201.1	0.26226	47.0	-81.003
POLL AT 244.0 SECONDS
244.01	972.75	-202.14	0.26203	47.0	-81.003
244.51	962.82	-203.16	0.26181	47.0	-81.003
POLL AT 245.0 SECONDS
245.01	952.9	-204.16	0.26158	47.0	-81.003
245.51	942.99	-205.15	0.26136	47.0	-81.003
POLL AT 246.0 SECONDS
246.01	933.07	-206.12	0.26114	47.0	-81.003
246.51	923.17	-207.07	0.26092	47.0	-81.003
POLL AT 247.0 SECONDS
247.01	913.27	-208.01	0.26071	47.0	-81.003
247.51	903.37	-208.96	0.2605	47.0	-81.003
POLL AT 248.0 SECONDS
248.01	893.48	-209.92	0.26029	47.0	-81.003
248.51	883.59	-210.9	0.26008	47.0	-81.003
POLL AT 249.0 SECONDS
249.01	873.71	-211.89	0.25987	47.0	-81.003
249.51	863.84	-212.9	0.25966	47.0	-81.003
POLL AT 250.0 SECONDS
250.01	853.96	-213.94	0.25945	47.0	-81.003
250.51	844.1	-215.0	0.25924	47.0	-81.003
POLL AT 251.0 SECONDS
251.01	834.23	-216.07	0.25902	47.0	-81.003
251.51	824.38	-217.13	0.2588	47.0	-81.003
POLL AT 252.0 SECONDS
252.01	814.53	-218.17	0.25858	47.0	-81.003
252.51	804.68	-219.19	0.25835	47.0	-81.003
POLL AT 253.0 SECONDS
253.01	794.83	-220.18	0.25813	47.0	-81.003
253.51	785.0	-221.19	0.25791	47.0	-81.003
POLL AT 254.0 SECONDS
254.01	775.16	-222.22	0.2577	47.0	-81.003
254.51	765.33	-223.29	0.25748	47.0	-81.003
POLL AT 255.0 SECONDS
255.01	755.51	-224.38	0.25726	47.0	-81.003
255.51	745.69	-225.47	0.25703	47.0	-81.003
POLL AT 256.0 SECONDS
256.01	735.88	-226.55	0.25681	47.0	-81.003
256.51	726.07	-227.6	0.25658	47.0	-81.003
POLL AT 257.0 SECONDS
257.01	716.26	-228.63	0.25635	47.0	-81.003
257.51	706.46	-229.64	0.25613	47.0	-81.003
POLL AT 258.0 SECONDS
258.01	696.67	-230.63	0.25591	47.0	-81.003
258.51	686.87	-231.59	0.25569	47.0	-81.003
POLL AT 259.0 SECONDS
259.01	677.09	-232.55	0.25547	47.0	-81.003
259.51	667.31	-233.51	0.25526	47.0	-81.003
POLL AT 260.0 SECONDS
260.01	657.53	-234.42	0.25505	47.0	-81.003
260.51	647.76	-235.32	0.25484	47.0	-81.003
POLL AT 261.0 SECONDS
261.01	637.99	-236.25	0.25464	47.0	-81.003
261.51	628.23	-237.2	0.25444	47.0	-81.003
POLL AT 262.0 SECONDS
262.01	618.47	-238.18	0.25424	47.0	-81.003
262.51	608.71	-239.19	0.25404	47.0	-81.003
POLL AT 263.0 SECONDS
263.01	598.96	-240.22	0.25383	47.0	-81.003
263.51	589.22	-241.26	0.25362	47.0	-81.003
POLL AT 264.0 SECONDS
264.01	579.48	-242.28	0.25341	47.0	-81.003
264.51	569.74	-243.29	0.2532	47.0	-81.003
POLL AT 265.0 SECONDS
265.01	560.01	-244.3	0.25299	47.0	-81.003
265.51	550.28	-245.27	0.25277	47.0	-81.003
POLL AT 266.0 SECONDS
266.01	540.56	-246.23	0.25256	47.0	-81.003
266.51	530.84	-247.16	0.25235	47.0	-81.003
POLL AT 267.0 SECONDS
267.01	521.13	-248.1	0.25215	47.0	-81.003
267.51	511.42	-249.07	0.25194	47.0	-81.003
POLL AT 268.0 SECONDS
268.01	501.72	-250.05	0.25174	47.0	-81.003
ENTERED LOWER INVINCIBILITY ALTITUDE-END
